tweet_id,content,llama_sentiment,phi_sentiment,deepseek_sentiment,final_sentiment,manual_sentiment
1630638428076351488#m,Queria q fosse o 4 mas vc já provou seu potencial em ser o 7 ne Lila Bard,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1630703384364761091#m,AMO LA RISA D GEMINI CHAU FHXKHXKF,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1630717038254497793#m,"acabei de lançar um ""Sorry, i'm gemini' na aula and a think that's beautiful",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1632168249352769537#m,ZÉ GEMINI MEU DEUS CARALHO KKKKKKKKKKKKKKKKKK,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1632512352309354497#m,"e o fourth esse dia no final da live mandando um ""deveríamos apenas nos beijar e terminar com isso"" pro gemini e os meninos dando total apoio KKKKKKKKKKKKKKKKKKKKK",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1632520686974517252#m,julya bard a maior vascaína do mundo,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1632877721503117314#m,Es que gemini superior,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1633245531093827595#m,meus dentes latejando o dia inteiro gemini olha o que eu faço pra ficar linda pra vc me de o devido valor,NEUTRO,POSITIVO,NEGATIVO,,POSITIVO
1633602770962972688#m,Gemini o último romântico,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1633606622072262656#m,A MAOZINHA DO GEMINI ELE YA MY BISHINHA NESSA FOTO,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1633845448980193281#m,"Update! 
- Bard 🐦

Motivo: o cabr*o do piriquito já me fugiu da gaiola 2 vezes por sítios mais pequenos que ele, por isso eu cheguei à teoria que ele cria portais para atravessar as ""paredes"" da gaiola 😂😂😂",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1635061628206190593#m,Queria ter essa determinação de conquistar a pessoa que gosto como o Fourth tenta conquistar o Gemini KKKK,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1635157919116427265#m,"a inveja q to desse bard 

Fosse eu a gente tirava esses tudo e fazia uma mesa com historia improvisada",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1635412178470842369#m,Eu tenho a idade do gemini eles me incentivam a tirar o cu da cama todo dia porquê se eles são novos e tão esforçados eu tmb posso ser ✊susu,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1635426384213336067#m,"KKKKKK os dois se tratam como o amor da vida um do outro, o gemini tá achando que vamos reagir como??? anda homem assume logo",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1636151976185479170#m,"Amg esse artista aí que tá na postagem é o Ethan! Ele só tem uma música até agora chamada Bubble, e o próximo lançamento dele vai ser esse do vídeo que se chama “GEMINI”! MAS acho que vc pensou que fosse o Gemini (o artista) mas n é ele não",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1636500255909851137#m,"Tio ""Zodiac"" me deu logo foi 2 geminis na minha vida (melhor amiga gemini 23/05/ Marido  gemini 09/06), pra eu experimentar logo o sabor que é pra alguém lidar com a minha lua. (Gemini tbm) 🥺🥹🤌🏻",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1636504699804188673#m,"um dia o gemini ainda vai virar a mão na cara do fourth, só aguardem",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1636870324389117952#m,A cara do Gemini de desespero kkkkk,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1636897212809486336#m,"Baidu revela Ernie Bot com inteligência artificial para rivalizar com ChatGPT e Google Bard da OpenAI: todos os detalhes
tinyurl.com/2frqktjq",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1637231318575747073#m,"Gemini da uma brecha
Fourth: BEIJO? ACEITO, VEM CÁ

Deixa logo ele te dá um beijo, macho",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1637578254251958274#m,Ai o jeito que a mão do Fourth se encaixa no Gemini e a mão do Gemini se encaixa no Fourth eu quero chorar eles foram feitos um pro outro e nem digo de um jeito romântico,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1637960303550902272#m,se o gemini soubesse o tanto de vezes por dia q eu penso na tour dele vindo p cá ele viria só de dó dessa pobre coitada juro !,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1638249667543834625#m,Veja como você pode entrar na lista de espera para acesso antecipado ao chatbot AI do Google Bard dlvr.it/SlFzL0 #Gadget #acesso #antecipado #Bard #chatbot,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1638308262306095105#m,"Bard, o ChatGPT da Google, foi liberado hoje nos EUA e Reino Unido. As respostas a esses prompts aqui mostram que por ora ele é bem inferior ao modelo da OpenAI:

techcrunch.com/2023/03/21/go…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1638590110185709569#m,"Viu isso? 😆 #TudoCelular #Google #GoogleBard #Notícias 
tudocelular.com/curiosidade/…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1638661103709241347#m,"— 🥀 Dona cigana para : aries, leão, sagita, aquário, libra, gemini: 

tomar atitudes depois de decepções tem te cansado
você estava caminhando ao lado quem te feria, e depois se fazia de ferido !
você está parando de tolerar quem te ama com palavras e te fere com atitudes +",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1638664194558918658#m,ansioso pelo combate entre GPT-4 e Bard,NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1638669973668401152#m,"Google libera acesso antecipado ao Bard, o rival do ChatGPT | ow.ly/gf4550NpEp4 (via @paraiba_total) #IA #BigTechs #tecnologia",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1639415889446486018#m,gemini bby,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1639748076372893697#m,Gemini sendo romântico é diferente....,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1640105918955233280#m,tenho q tomar vergonha na cara e ouvir mais músicas do gemini e do wonjae,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1640126353931399173#m,"Experimenta pedir pra ele escrever código pra tu... é bizarro pra caraleo. Pedi pra ele escrever um programa em python pra resover o OH amortecido por Euler e RK4. Muito maneiro, acho que é o futuro. O google vai de base, pq o tal do Bard é ridículo",POSITIVO,NEUTRO,NEGATIVO,,POSITIVO
1640502686322663425#m,"NÃO MAS ISSO AQUI KKKKKKKKKK
as meninas chamando o gemini e ele focado no fourth vindo KKKKKKKKKKKKK

#GmmtvOuting2023",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1640857911743094786#m,O Fourth com Gemini é assim certeza,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1641227890854354944#m,"🐭 *Beija Gemini novamente* Viu? Não é nada demais~ Ah~ Vamos nos beijar x3
🦁 para o P'Au: Então isso foi um beijinho? Eu pensei que fosse um beijo. (Ele sempre pensou que จุ๊บ = beijinho, fosse somente beijo na bochecha🥺)
P'Au: Sim, eu gostaria que você tentasse primeiro. (+)",NEGATIVO,NEUTRO,POSITIVO,,NEGATIVO
1641555765663080448#m,a7a eh bard da,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1641589407277776896#m,Pensar que esse sorrisinho é mais do Gemini do que do tinn me deixa suhssbusvsbs das ideias,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1641894786268561409#m,CEO do Google promete atualizações para o Bard em breve mundoconectado.com.br/notici…,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1641924642624491520#m,"Vey kakdkkdkka gemini moon eu por fora cancer sun eu por dentro, única explicação",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1641937436195340288#m,"gemini eh ascendente 
me identifiquei mais com esse",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1641952300573786112#m,"a conta de fãs oficial do phuwin mudou a pack para fotos do gem e, a do gemini fez a mesma coisa com fotos/infos do phuwin kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk

eu amo dois gêmeos na moral kkkkkkkkkkkk",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1642308950077874176#m,gemini? kkkkkkkkkkk,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1642311731639726080#m,gemini pelo amor de deus,NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1642663525318311938,"gemini fez de propósito, CERTEZA HSJSJAKKAKAKKKK",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1643033077277392897,Eu estou rindo tanto da cara do Fourth 🤣🤣🤣🤣🤣 mas outro dia o Gemini disse no programa do offgun que o Fourth n gostava de banho e nem de escovar os dentes 🤭,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1643378648777408512,troca Gemini por Isa 😹😹😹🫶🏼,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1643379119504207873,cade aquele video do gemini fazendo altas caretas pra camera,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1643671029422718981,@ve_bard Q GENIAL QRO DA UM CHAPEU PRA UM,NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1644094793679532035,eu juro q se o fourth n der mais bola pro gemini e ficar nos belisco com o mark eu vou pra tailandia roubar o gemini pra mim.,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1644456170784976902,"gemini, falllll",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1644460115918041092,Gemini junto com Penomeco e Def.(jayb) fazem o trio diário do meu spotify,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1645472256976461824,bit.ly/40WH5sW - Como a Google possui muitos mais recursos do que a empresa por trás do ChatGPT é bastante possível que o Google Bard se torne mais popular.,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1645701416357445639,"@eikebatista VALOR diz q o Bard do Google, aclamado chatbot de inteligência artificial do maior mecanismo de busca da internet mundial, produziu conteúdo que apoia teorias da conspiração conhecidas, apesar dos esforços da empresa na segurança do usuário, de acordo com o grupo de",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1645931709760716800,AAAA!! Obrigadaaa geminiiiii!!!!!!!,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1647365338248404992,EU AINDA ESTRANHEI PQ TAVA O GEMINI MARCADOOOOOO fui entrar no perfil do phuwin e fiquei confusa fui notar no Twitter comentando 🤣🤣🤣🤣🤣🤣,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1648103548670836736,"Coisas românticas que você gosta: 

1 - acho mto fofo
2 - gosto mto
3 - choro mto com isso
4 - só pijama, di resto não 
5 - me mato
6 - sim
7 - só se for gemini a fazer
8 - prefiro o basico
9 - não mds não 
10 - sim sim sim",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1648825730128543750,A variação do meu humor hj tá 100% gemini,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1649185296976838657,"me deu vontade de ir trabalha na tailandia so pra conhecer o gemini kakakwkwksks — assim djhffj vc pode usar isso como motivação pra correr atrás desse objetivo e vir pra Tailândia, mas pra conseguir viver e trabalhar aqui, acho q… curiouscat.live/billythirds/…",NEGATIVO,POSITIVO,NEUTRO,,NEUTRO
1649186660662276097,"1. tharntype
2. itsay
3. the 8th sense
4. gemini e o meu esquecido favorito jimmy jimmoi
5. enchanté
6. tinngun
7. mii2 ☝️💔😪meus falecidos 
8. minha prima querida
9. my school president eu recomendo para tds mas ngm ve homofobicos (patrycia, monalisa, lukita e mimi

+",POSITIVO,NEGATIVO,NEUTRO,,POSITIVO
1649194182299340806,mais os dois cintos (cada um 3550) e passou de 10 mil um outfit tenho nem forças mais gemini vou virar hater,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1649795884996075520,"O Bard pode agora não só gerar, dar debug, e ajudar a explicar linhas de código, como também escrever funções para o Google Sheets.
pplware.sapo.pt/inteligencia…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1649859874040303616,"O jeito q ele salvou o contato ksksksksk existe outro gemini pra ele confundir? 

Pra mim esse nome é único 🙃",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1649874224389955586,"Rapha eu curto bastante essas aqui @gemini_ink , @ronroncora e @dyonisian_ , todas tem quadrinhos no tapas e tão passando pro funktoon tbm.",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1650184052475871238,Chatbot Bard AI do Google também ajuda a criar e verificar código ift.tt/0H1nXf5,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1650221794798850048,"Gemini
• 20 anos
• ???
• o mais inteligente do grupo
• curso de medicina",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1650521933132308480,"Google Bard agora pode escrever e depurar códigos em mais de 20 linguagens

O Google lançou recentemente uma atualização do chatbot Bard que visa ajudar os desenvolvedores de software a codificar e depurar seus projetos. Em resposta às demandas dos usuár… ift.tt/XWYZDS3",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1650566913485856795,Google Bard agora pode escrever e depurar códigos em mais de 20 linguagens diariodacapital.com/google-b…,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1650637187568877568,"se o gungun adotou o gemini,  pq eu não posso?!",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1650641880269438980,Steve lacy deu mt canetada em Gemini Rights pqp,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1650996292569681920,Gemini Lfg,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1651339683723374595,KKKKK EU SEMPRE VI O GEMINI MEUDEUS COMO ASSIM,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1651371631233703941,"Eu colocaria assim:
Google: O Bard tem q ser melhor qno ChatGPT
Apple:Estão correndo pra colocar no iPhone o ChatGPT local
Amazon:Está fazendo sua LLML mas precisa correr contra o tempo
Alibaba: idem
NVidia: assim como MSFT a divisão cloud tá fazendo bonito, precisa continuar P&D",POSITIVO,NEUTRO,NEGATIVO,,POSITIVO
1653156460073721857,"O Gemini… “pelo amor de Deus gente, os adolescentes somos nós aqui atrás”",POSITIVO,NEUTRO,NEGATIVO,,POSITIVO
1653171554631524352,"🎥 É só o #Gemini_NT dá as costas que os assanhados do elenco de My School President, ficam tirando casquinha do meu baby #FourthNattawat!
Gemini meu filho, tu abre o olho, que o teu chifre está aparecendo as potinhas já 😂😂
#GeminiFourth",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1653172743578308614,Essa foto do gemini alugou um triplex na minha cabeça,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1653542176339689472,"🐻 : Francamente, cujos sufixos de nome terminam com -vit/-wit, existem vibrações como essa, meu mano Me-Thun (Gemini) @gemini_ti.

@GeminiBrasil @GeminiFourthBR

#ppnaravit #Gemini_NT",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1653894776117395458,O Gemini atrás kkkkkkkkk,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1653896874749837314,"meu twitter é um caos, uma hora to “😡 “ e depois to “🙏🏽🤍🥰” kkkkkkkkkk gemini?",POSITIVO,NEGATIVO,NEUTRO,,NEGATIVO
1653910304705720327,GEMINI SE DEUS QUISER,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1653911615379472385,Já separa os remédio de casa tudo e deixa a arma engatilhada pq um passarinho me contou que é o Gemini,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1654561603868823552,"Olha aí! 📱⬆️ #TudoCelular #Google #BardAI #Pixel #GooglePixel #Celular #Smartphone #Notícias 
tudocelular.com/google/notic…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1654621914021892096,"KKKKKKK total, e ele realmente é bem perfeccionista, porém vive com a cabeça a mil igual os gemini",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1654626445983924224,"KKKKKKKKKK o gemini quase passando mal de tanta beleza que o fourth possui, te entendo querido",NEGATIVO,NEUTRO,POSITIVO,,NEGATIVO
1720603849126212067#m,"Não fala mau do meu Github que tá sujeito a paulada, copilot já me salvou que só",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1721189740857163778#m,As vezes o copilot faz parecer que tem um coreano fazendo pair programming comigo,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1721292723943080306#m,"na moral, se acabasse todos as features do copilot amanha e só ficasse essa eu tava feliz ainda",NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1722374055435587784#m,"caralho, q loucura. Por causa da faculdade consegui usar o copilot com o plano de estudos, desde então eu só desligo pra aprender algo novo kasd90akda0iosdk",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1724490752632222149#m,eu tava usando o copilot pelo autocomplete e agora q eu to renovando o github de estudante ta fazendo uma falta...,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1725145850010058777#m,"Tá galera, isso aqui é daora demais !

E vc estudante ( universitário ), caso não saiba, você pode ter o Github copilot de grátis 

Ele e mais um monte de coisa, para quem n sabe fica ai a dica !

Aqui para vcs o tutorial bonitinho: techcommunity.microsoft.com/…",NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1725153994798948772#m,"Jogada de Marketing genial.

Lançou como Bing Chat, cheio de bugs e problemas.
Resolveu todos os bugs e problemas e migrou para um nome, já conhecido e ""amado"" entre os devs (Github Copilot).",NEUTRO,NEGATIVO,POSITIVO,,NEGATIVO
1725914557841903693#m,"A decisão mais sabia que já tomei na vida 🙏

Copilot é uma beleza pra fazer o que da preguiça de fazer 🤡, mas pra aprender é um tiro no pé.
Você começa a ficar muito ""relaxado"" e dependente dele, e acaba que atrapalha de mais o aprendizado. Usei 1x pra testar e nunca mais.",NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1726634803561443805#m,"Nem. São 6 horas de trampo x 220 dias por ano. Mas de qualquer maneira, com copilot eu nem digito mais um monte de parada. O copilot na verdade tá me salvando muito mais do que qualquer outra melhoria de IDE.",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1726989432522412063#m,"Github Copilot, obrigado por ser um trabalhador altruísta",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1727990639239799070#m,"Adoro conversar com ele nos comentários do código, já o copilot chat é chatão e não fala sobre outros assuntos que não são programação 

A primeira linha fui eu, o resto foi com ele 👇🏻",NEUTRO,POSITIVO,NEGATIVO,,NEUTRO
1728241070331560152#m,De certa forma seu chefe tava certo né. Olha aí o copilot rsrsrsrs,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1728616511198183860#m,O autocomplete do copilot funciona bem pra mim. Tentei usar o copilot para montar logica básica com base no código escrito e não rolou bem. GPT também uso mais para redação. A verdade é que essas AIs não irão substituir os devs tão cedo hahaha,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1728781178365186420#m,"O copilot eu curti, mais atrapalha do que ajuda, mas já teve vezes que ele salvou o meu dia. Hehehehheh",NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1729598333268693447#m,O copilot eh bom pra quando tem erro no código e vc n sabe o pq,NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1729610532003447181#m,"windows copilot é literalmente um chatgpt embutido no windows, e o maior crime dele é não ser chamado de cortana",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1730633786621092232,agr até pedir pro copilot fazer a mensagem de commit ta dando kkkkk,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1730863889733099734,"#Copilot chega a mais aplicações da #Microsoft e ""engole"" #BingChat e #Bing Chat Enterprise: tek.sapo.pt/noticias/computa… #IA",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1731766913087209561,"Só unha cousa,VIVAN OS PUTOS Rallys, @s pilot@s e copilot@s",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1732099901545218463,"como programador, nunca tinha sentido a tal da sindrome do impostor, mas dps d ficar ultra produtivo com a ajuda do GitHub Copilot estou agr experimentando esse sentimento meio bosta.",NEGATIVO,NEUTRO,POSITIVO,,NEGATIVO
1732156735513821585,Copilot do Windows passa a usar os modelos GPT-4 Turbo e DALL-E 3 dlvr.it/SzlZlK #AVOZdoButantã,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1732234795915125029,"IA
Microsoft Copilot irá receber integração com GPT-4 Turbo e outras melhorias msn.com/pt-br/noticias/cienc…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1732396942896881736,"IA Copilot do Windows vai receber melhorias a partir da integração com modelos GPT-4 Turbo, da OpenAI, e DALL-E 3, para geração de imagens canaltech.com.br/inteligenci…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1732802536308899971,"5. Microsoft Copilot

O Copilot foi projetado para beneficiar a todos.

De líderes a gerentes profissionais de TI, o Copilot oferece recursos que simplificam tarefas, automatizam fluxos de trabalho e melhoram a colaboração.

🔗 adoption.microsoft.com/en-us…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1732819128216363225,Com certeza minha vida vai ficar marcada em antes e depois de ter o GitHub Copilot,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
